date,acute,icu,total_hospit,total_hospit_avg,new_tests,new_tests_avg,total_tests,positives,pos,pos_avg,cases,new_cases,avg_new_cases,deaths,new_deaths,avg_new_deaths
2022-10-18,434,42,476,437.57142857142856,6335,6349.285714285715,22857127,942,0.1487,0.1632,1261145,738,652.7142857142857,15221,NA,NA
2022-10-19,427,40,467,441.42857142857144,6712,6175.857142857143,22863839,876,0.1305,0.16390000000000002,1261834,689,639.4285714285714,15224,3,NA
2022-10-20,409,41,450,444.7142857142857,5785,6464.428571428572,22869624,855,0.1478,0.1543,1262591,757,646.7142857142857,15226,2,NA
2022-10-21,398,49,447,445.85714285714283,7517,6762,22877141,908,0.1208,0.1507,1263279,688,638,15232,6,NA
2022-10-22,402,47,449,449.2857142857143,9635,7275.142857142857,22886776,1432,0.14859999999999998,0.147,1263955,676,622.7142857142857,15239,7,NA
2022-10-23,377,41,418,448.7142857142857,6484,7161.142857142857,22893260,892,0.1376,0.1411,1264359,404,619.5714285714286,NA,NA,NA
2022-10-24,400,45,445,450.2857142857143,8723,7313,22901983,1193,0.1368,0.1387,1264731,372,617.7142857142857,NA,NA,NA
2022-10-25,410,49,459,447.85714285714283,6745,7371.571428571428,22908728,960,0.1423,0.1378,1265356,625,601.5714285714286,15256,NA,NA
2022-10-26,386,51,437,443.57142857142856,10829,7959.714285714285,22919557,972,0.0898,0.1319,1265975,619,591.5714285714286,15257,1,NA
2022-10-27,388,54,442,442.42857142857144,6140,8010.428571428572,22925697,634,0.1033,0.12560000000000002,1266881,906,612.8571428571429,15265,8,NA
2022-10-28,377,58,435,440.7142857142857,10539,8442.142857142857,22936236,2043,0.19390000000000002,0.136,1267740,859,637.2857142857143,15276,11,NA
2022-10-29,354,57,411,435.2857142857143,16360,9402.857142857143,22952596,2633,0.1609,0.1378,1268559,819,657.7142857142857,15284,8,NA
2022-10-30,356,57,413,434.57142857142856,11711,10149.57142857143,22964307,1320,0.1127,0.13419999999999999,1269007,448,664,NA,NA,NA
2022-10-31,358,57,415,430.2857142857143,10854,10454,22975161,1153,0.10619999999999999,0.12990000000000002,1269331,324,657.1428571428571,NA,NA,NA
2022-11-01,368,56,424,425.2857142857143,9436,10838.42857142857,22984597,867,0.0919,0.12269999999999999,1270143,812,683.8571428571429,15293,NA,NA
2022-11-02,379,52,431,424.42857142857144,8798,10548.285714285714,22993395,711,0.0808,0.12140000000000001,1270844,701,695.5714285714286,15304,11,NA
2022-11-03,374,39,413,420.2857142857143,8803,10928.714285714286,23002198,769,0.0874,0.1191,1271740,896,694.1428571428571,15311,7,NA
2022-11-04,381,39,420,418.14285714285717,14373,11476.42857142857,23016571,940,0.0654,0.1008,1272575,835,690.7142857142857,15318,7,NA
2022-11-05,381,33,414,418.57142857142856,11531,10786.57142857143,23028102,902,0.0782,0.0889,1273447,872,698.2857142857143,15319,1,NA
2022-11-06,389,34,423,420,13237,11004.57142857143,23041339,1061,0.0802,0.0843,1273923,476,702.2857142857143,NA,NA,NA
2022-11-07,385,35,420,420.7142857142857,12496,11239.142857142857,23053835,937,0.075,0.07980000000000001,1274374,451,720.4285714285714,NA,NA,NA
2022-11-08,414,35,449,424.2857142857143,9369,11229.57142857143,23063204,625,0.0667,0.0762,1275208,834,723.5714285714286,15329,NA,NA
2022-11-09,409,39,448,426.7142857142857,8106,11130.714285714286,23071310,514,0.0634,0.0737,1275755,547,701.5714285714286,NA,NA,NA
2022-11-10,400,38,438,430.2857142857143,8118,11032.857142857143,23079428,580,0.07139999999999999,0.07150000000000001,1276558,803,688.2857142857143,15339,NA,NA
2022-11-11,390,41,431,431.85714285714283,8500,10193.857142857143,23087928,611,0.0719,0.0724,1277302,744,675.2857142857143,15344,5,NA
2022-11-12,395,38,433,434.57142857142856,11574,10200,23099502,911,0.0787,0.0725,1277807,505,622.8571428571429,NA,NA,NA
2022-11-13,387,38,425,434.85714285714283,9763,9703.714285714286,23109265,565,0.0579,0.0693,1278191,384,609.7142857142857,NA,NA,NA
2022-11-14,380,36,416,434.2857142857143,10574,9429.142857142857,23119839,666,0.063,0.0676,1278443,252,581.2857142857143,NA,NA,NA
2022-11-15,392,34,426,431,8493,9304,23128332,666,0.0784,0.0692,1279209,766,571.5714285714286,15369,NA,NA
2022-11-16,396,39,435,429.14285714285717,8497,9359.857142857143,23136829,438,0.051500000000000004,0.0676,1279883,674,589.7142857142857,15377,8,NA
2022-11-17,381,47,428,427.7142857142857,10503,9700.57142857143,23147332,493,0.046900000000000004,0.0641,1280630,747,581.7142857142857,15382,5,NA
2022-11-18,NA,NA,NA,NA,15618,10717.42857142857,23162950,696,0.0446,0.0601,NA,NA,NA,NA,NA,NA
2022-11-19,NA,NA,NA,NA,8595,10291.857142857143,23171545,451,0.0525,0.0564,NA,NA,NA,NA,NA,NA
2022-11-20,NA,NA,NA,NA,8646,10132.285714285714,23180191,494,0.0571,0.056299999999999996,NA,NA,NA,NA,NA,NA
2022-11-21,NA,NA,NA,NA,11821,10310.42857142857,23192012,556,0.047,0.054000000000000006,NA,NA,NA,NA,NA,NA
2022-11-22,NA,NA,NA,NA,9441,10445.857142857143,23201453,493,0.052199999999999996,0.050300000000000004,NA,NA,NA,NA,NA,NA
2022-11-23,NA,NA,NA,NA,7450,10296.285714285714,23208903,383,0.051399999999999994,0.050300000000000004,NA,NA,NA,NA,NA,NA
2022-11-24,NA,NA,NA,NA,10373,10277.714285714286,23219276,507,0.0489,0.050499999999999996,NA,NA,NA,NA,NA,NA
2022-11-25,NA,NA,NA,NA,8907,9319,23228183,465,0.052199999999999996,0.0516,NA,NA,NA,NA,NA,NA
2022-11-26,NA,NA,NA,NA,11668,9758,23239851,514,0.0441,0.0504,NA,NA,NA,NA,NA,NA
2022-11-27,NA,NA,NA,NA,9940,9942.857142857143,23249791,481,0.0484,0.0492,NA,NA,NA,NA,NA,NA
2022-11-28,NA,NA,NA,NA,10433,9744.57142857143,23260224,444,0.0426,0.048499999999999995,NA,NA,NA,NA,NA,NA
2022-11-29,NA,NA,NA,NA,7588,9479.857142857143,23267812,415,0.0547,0.0489,NA,NA,NA,NA,NA,NA
2022-11-30,NA,NA,NA,NA,12560,10209.857142857143,23280372,594,0.0473,0.0483,NA,NA,NA,NA,NA,NA
2022-12-01,NA,NA,NA,NA,8688,9969.142857142857,23289060,409,0.0471,0.048,NA,NA,NA,NA,NA,NA
2022-12-02,NA,NA,NA,NA,9595,10067.42857142857,23298655,447,0.0466,0.0472,NA,NA,NA,NA,NA,NA
2022-12-03,NA,NA,NA,NA,13693,10356.714285714286,23312348,628,0.045899999999999996,0.0475,NA,NA,NA,NA,NA,NA
2022-12-04,NA,NA,NA,NA,15587,11163.42857142857,23327935,926,0.0594,0.049100000000000005,NA,NA,NA,NA,NA,NA
2022-12-05,NA,NA,NA,NA,12975,11526.57142857143,23340910,508,0.0392,0.048600000000000004,NA,NA,NA,NA,NA,NA
2022-12-06,NA,NA,NA,NA,9119,11745.285714285714,23350029,394,0.0432,0.046900000000000004,NA,NA,NA,NA,NA,NA
2022-12-07,NA,NA,NA,NA,10955,11516,23360984,368,0.0336,0.045,NA,NA,NA,NA,NA,NA
2022-12-08,NA,NA,NA,NA,9836,11680,23370820,477,0.048499999999999995,0.0452,NA,NA,NA,NA,NA,NA
2022-12-09,NA,NA,NA,NA,11957,12017.42857142857,23382777,626,0.0524,0.046,NA,NA,NA,NA,NA,NA
2022-12-10,NA,NA,NA,NA,15152,12225.857142857143,23397929,616,0.0407,0.0453,NA,NA,NA,NA,NA,NA
2022-12-11,NA,NA,NA,NA,13310,11900.57142857143,23411239,615,0.0462,0.0434,NA,NA,NA,NA,NA,NA
2022-12-12,NA,NA,NA,NA,11898,11746.714285714286,23423137,646,0.054299999999999994,0.0455,NA,NA,NA,NA,NA,NA
2022-12-13,NA,NA,NA,NA,21155,13466.142857142857,23444292,774,0.0366,0.0446,NA,NA,NA,NA,NA,NA
2022-12-14,NA,NA,NA,NA,11067,13482.142857142857,23455359,510,0.0461,0.0464,NA,NA,NA,NA,NA,NA
2022-12-15,NA,NA,NA,NA,15261,14257.142857142857,23470620,750,0.049100000000000005,0.04650000000000001,NA,NA,NA,NA,NA,NA
2022-12-16,NA,NA,NA,NA,21303,15592.285714285714,23491923,919,0.0431,0.0452,NA,NA,NA,NA,NA,NA
2022-12-17,NA,NA,NA,NA,16965,15851.285714285714,23508888,823,0.048499999999999995,0.0463,NA,NA,NA,NA,NA,NA
2022-12-18,NA,NA,NA,NA,24187,17405.14285714286,23533075,828,0.0342,0.0446,NA,NA,NA,NA,NA,NA
2022-12-19,NA,NA,NA,NA,18008,18278,23551083,964,0.0535,0.044500000000000005,NA,NA,NA,NA,NA,NA
2022-12-20,NA,NA,NA,NA,28928,19388.428571428572,23580011,1107,0.0383,0.0447,NA,NA,NA,NA,NA,NA
2022-12-21,NA,NA,NA,NA,14775,19918.14285714286,23594786,721,0.048799999999999996,0.0451,NA,NA,NA,NA,NA,NA
2022-12-22,NA,NA,NA,NA,20545,20673,23615331,985,0.0479,0.0449,NA,NA,NA,NA,NA,NA
2022-12-23,NA,NA,NA,NA,21032,20634.285714285714,23636363,889,0.042300000000000004,0.044800000000000006,NA,NA,NA,NA,NA,NA
2022-12-24,NA,NA,NA,NA,16104,20511.285714285714,23652467,860,0.053399999999999996,0.0455,NA,NA,NA,NA,NA,NA
2022-12-25,NA,NA,NA,NA,24234,20518,23676701,1048,0.0432,0.046799999999999994,NA,NA,NA,NA,NA,NA
2022-12-26,NA,NA,NA,NA,34898,22930.85714285714,23711599,1367,0.0392,0.0447,NA,NA,NA,NA,NA,NA
2022-12-27,NA,NA,NA,NA,22082,21952.85714285714,23733681,827,0.0375,0.0446,NA,NA,NA,NA,NA,NA
2022-12-28,NA,NA,NA,NA,23425,23188.571428571428,23757106,1366,0.0583,0.046,NA,NA,NA,NA,NA,NA
2022-12-29,NA,NA,NA,NA,23962,23676.714285714286,23781068,1037,0.0433,0.0453,NA,NA,NA,NA,NA,NA
2022-12-30,NA,NA,NA,NA,15769,22924.85714285714,23796837,921,0.0584,0.047599999999999996,NA,NA,NA,NA,NA,NA
2022-12-31,NA,NA,NA,NA,25727,24299.571428571428,23822564,1022,0.0397,0.045700000000000005,NA,NA,NA,NA,NA,NA
2023-01-01,NA,NA,NA,NA,28622,24926.428571428572,23851186,1181,0.041299999999999996,0.0454,NA,NA,NA,NA,NA,NA
2023-01-02,NA,NA,NA,NA,31029,24373.714285714286,23882215,1067,0.0344,0.0447,NA,NA,NA,NA,NA,NA
2023-01-03,NA,NA,NA,NA,23767,24614.428571428572,23905982,1105,0.04650000000000001,0.046,NA,NA,NA,NA,NA,NA
2023-01-04,NA,NA,NA,NA,24492,24766.85714285714,23930474,1003,0.040999999999999995,0.0435,NA,NA,NA,NA,NA,NA
2023-01-05,NA,NA,NA,NA,16323,23675.571428571428,23946797,810,0.0496,0.0444,NA,NA,NA,NA,NA,NA
2023-01-06,NA,NA,NA,NA,21730,24527.14285714286,23968527,668,0.030699999999999998,0.0405,NA,NA,NA,NA,NA,NA
2023-01-07,NA,NA,NA,NA,16705,23238.285714285714,23985232,640,0.0383,0.0403,NA,NA,NA,NA,NA,NA
2023-01-08,NA,NA,NA,NA,28443,23212.714285714286,24013675,920,0.0323,0.039,NA,NA,NA,NA,NA,NA
2023-01-09,NA,NA,NA,NA,20749,21744.14285714286,24034424,884,0.0426,0.04019999999999999,NA,NA,NA,NA,NA,NA
2023-01-10,NA,NA,NA,NA,40704,24163.714285714286,24075128,1100,0.027000000000000003,0.0374,NA,NA,NA,NA,NA,NA
2023-01-11,NA,NA,NA,NA,29487,24877.285714285714,24104615,939,0.0318,0.0361,NA,NA,NA,NA,NA,NA
2023-01-12,NA,NA,NA,NA,17161,24997,24121776,750,0.0437,0.0352,NA,NA,NA,NA,NA,NA
2023-01-13,NA,NA,NA,NA,18051,24471.428571428572,24139827,646,0.0358,0.0359,NA,NA,NA,NA,NA,NA
2023-01-14,NA,NA,NA,NA,29753,26335.428571428572,24169580,906,0.0305,0.0348,NA,NA,NA,NA,NA,NA
2023-01-15,NA,NA,NA,NA,24209,25730.571428571428,24193789,1010,0.0417,0.0362,NA,NA,NA,NA,NA,NA
2023-01-16,NA,NA,NA,NA,33630,27570.714285714286,24227419,986,0.029300000000000003,0.034300000000000004,NA,NA,NA,NA,NA,NA
2023-01-17,NA,NA,NA,NA,25673,25423.428571428572,24253092,683,0.026600000000000002,0.0342,NA,NA,NA,NA,NA,NA
2023-01-18,NA,NA,NA,NA,28897,25339.14285714286,24281989,613,0.0212,0.0327,NA,NA,NA,NA,NA,NA
2023-01-19,NA,NA,NA,NA,15999,25173.14285714286,24297988,634,0.039599999999999996,0.0321,NA,NA,NA,NA,NA,NA
2023-01-20,NA,NA,NA,NA,13860,24574.428571428572,24311848,505,0.0364,0.0322,NA,NA,NA,NA,NA,NA
2023-01-21,NA,NA,NA,NA,18095,22909,24329943,629,0.0348,0.032799999999999996,NA,NA,NA,NA,NA,NA
2023-01-22,NA,NA,NA,NA,29410,23652,24359353,789,0.0268,0.030699999999999998,NA,NA,NA,NA,NA,NA
2023-01-23,NA,NA,NA,NA,28584,22931.14285714286,24387937,853,0.0298,0.0308,NA,NA,NA,NA,NA,NA
2023-01-24,NA,NA,NA,NA,21164,22287,24409101,630,0.0298,0.031200000000000002,NA,NA,NA,NA,NA,NA
2023-01-25,NA,NA,NA,NA,22091,21314.714285714286,24431192,685,0.031,0.0326,NA,NA,NA,NA,NA,NA
2023-01-26,NA,NA,NA,NA,12886,20870,24444078,486,0.0377,0.0323,NA,NA,NA,NA,NA,NA
2023-01-27,NA,NA,NA,NA,12411,20663,24456489,538,0.0433,0.0333,NA,NA,NA,NA,NA,NA
2023-01-28,NA,NA,NA,NA,21479,21146.428571428572,24477968,681,0.0317,0.0329,NA,NA,NA,NA,NA,NA
2023-01-29,NA,NA,NA,NA,27778,20913.285714285714,24505746,761,0.0274,0.033,NA,NA,NA,NA,NA,NA
2023-01-30,NA,NA,NA,NA,24167,20282.285714285714,24529913,824,0.0341,0.0336,NA,NA,NA,NA,NA,NA
2023-01-31,NA,NA,NA,NA,24743,20793.571428571428,24554656,621,0.025099999999999997,0.0329,NA,NA,NA,NA,NA,NA
2023-02-01,NA,NA,NA,NA,19693,20451,24574349,555,0.0282,0.0325,NA,NA,NA,NA,NA,NA
2023-02-02,NA,NA,NA,NA,13653,20560.571428571428,24588002,636,0.0466,0.0338,NA,NA,NA,NA,NA,NA
2023-02-03,NA,NA,NA,NA,12429,20563.14285714286,24600431,491,0.0395,0.0332,NA,NA,NA,NA,NA,NA
2023-02-04,NA,NA,NA,NA,24722,21026.428571428572,24625153,877,0.0355,0.0338,NA,NA,NA,NA,NA,NA
2023-02-05,NA,NA,NA,NA,29432,21262.714285714286,24654585,956,0.0325,0.0345,NA,NA,NA,NA,NA,NA
2023-02-06,NA,NA,NA,NA,28193,21837.85714285714,24682778,939,0.0333,0.0344,NA,NA,NA,NA,NA,NA
2023-02-07,NA,NA,NA,NA,16723,20692.14285714286,24699501,616,0.0368,0.0361,NA,NA,NA,NA,NA,NA
2023-02-08,NA,NA,NA,NA,22370,21074.571428571428,24721871,959,0.0429,0.0382,NA,NA,NA,NA,NA,NA
2023-02-09,NA,NA,NA,NA,12953,20974.571428571428,24734824,456,0.0352,0.0365,NA,NA,NA,NA,NA,NA
2023-02-10,NA,NA,NA,NA,9670,20580.428571428572,24744494,423,0.0437,0.0371,NA,NA,NA,NA,NA,NA
2023-02-11,NA,NA,NA,NA,18803,19734.85714285714,24763297,658,0.035,0.0371,NA,NA,NA,NA,NA,NA
2023-02-12,NA,NA,NA,NA,22607,18759.85714285714,24785904,806,0.035699999999999996,0.0375,NA,NA,NA,NA,NA,NA
2023-02-13,NA,NA,NA,NA,33305,19490.14285714286,24819209,1036,0.0311,0.037200000000000004,NA,NA,NA,NA,NA,NA
2023-02-14,NA,NA,NA,NA,23531,20462.714285714286,24842740,797,0.0339,0.0368,NA,NA,NA,NA,NA,NA
2023-02-15,NA,NA,NA,NA,19993,20123.14285714286,24862733,710,0.0355,0.035699999999999996,NA,NA,NA,NA,NA,NA
2023-02-16,NA,NA,NA,NA,18215,20874.85714285714,24880948,699,0.0384,0.0362,NA,NA,NA,NA,NA,NA
2023-02-17,NA,NA,NA,NA,26594,23292.571428571428,24907542,788,0.0296,0.0342,NA,NA,NA,NA,NA,NA
2023-02-18,NA,NA,NA,NA,27322,24509.571428571428,24934864,795,0.0291,0.0333,NA,NA,NA,NA,NA,NA
2023-02-19,NA,NA,NA,NA,24646,24800.85714285714,24959510,672,0.0273,0.0321,NA,NA,NA,NA,NA,NA
2023-02-20,NA,NA,NA,NA,37131,25347.428571428572,24996641,779,0.021,0.030699999999999998,NA,NA,NA,NA,NA,NA
2023-02-21,NA,NA,NA,NA,28888,26112.714285714286,25025529,546,0.0189,0.0285,NA,NA,NA,NA,NA,NA
2023-02-22,NA,NA,NA,NA,17349,25735,25042878,495,0.0285,0.0275,NA,NA,NA,NA,NA,NA
2023-02-23,NA,NA,NA,NA,14449,25197,25057327,449,0.0311,0.0265,NA,NA,NA,NA,NA,NA
2023-02-24,NA,NA,NA,NA,19167,24136,25076494,511,0.026699999999999998,0.026099999999999998,NA,NA,NA,NA,NA,NA
2023-02-25,NA,NA,NA,NA,23813,23634.714285714286,25100307,626,0.0263,0.025699999999999997,NA,NA,NA,NA,NA,NA
2023-02-26,NA,NA,NA,NA,29092,24269.85714285714,25129399,681,0.023399999999999997,0.025099999999999997,NA,NA,NA,NA,NA,NA
2023-02-27,NA,NA,NA,NA,31634,23484.571428571428,25161033,777,0.0246,0.0256,NA,NA,NA,NA,NA,NA
2023-02-28,NA,NA,NA,NA,30051,23650.714285714286,25191084,576,0.0192,0.025699999999999997,NA,NA,NA,NA,NA,NA
2023-03-01,NA,NA,NA,NA,19810,24002.285714285714,25210894,587,0.0296,0.0258,NA,NA,NA,NA,NA,NA
2023-03-02,NA,NA,NA,NA,15083,24092.85714285714,25225977,475,0.0315,0.0259,NA,NA,NA,NA,NA,NA
2023-03-03,NA,NA,NA,NA,17394,23839.571428571428,25243371,565,0.0325,0.026699999999999998,NA,NA,NA,NA,NA,NA
2023-03-04,NA,NA,NA,NA,24029,23870.428571428572,25267400,967,0.04019999999999999,0.0287,NA,NA,NA,NA,NA,NA
2023-03-05,NA,NA,NA,NA,30877,24125.428571428572,25298277,848,0.0275,0.029300000000000003,NA,NA,NA,NA,NA,NA
2023-03-06,NA,NA,NA,NA,26034,23325.428571428572,25324311,729,0.027999999999999997,0.0298,NA,NA,NA,NA,NA,NA
2023-03-07,NA,NA,NA,NA,26362,22798.428571428572,25350673,554,0.021,0.03,NA,NA,NA,NA,NA,NA
2023-03-08,NA,NA,NA,NA,19570,22764.14285714286,25370243,595,0.0304,0.0302,NA,NA,NA,NA,NA,NA
2023-03-09,NA,NA,NA,NA,17746,23144.571428571428,25387989,479,0.027000000000000003,0.029500000000000002,NA,NA,NA,NA,NA,NA
2023-03-10,NA,NA,NA,NA,20737,23622.14285714286,25408726,596,0.0287,0.028999999999999998,NA,NA,NA,NA,NA,NA
2023-03-11,NA,NA,NA,NA,29039,24337.85714285714,25437765,955,0.0329,0.0279,NA,NA,NA,NA,NA,NA
2023-03-12,NA,NA,NA,NA,27120,23801.14285714286,25464885,891,0.0329,0.0287,NA,NA,NA,NA,NA,NA
2023-03-13,NA,NA,NA,NA,33679,24893.285714285714,25498564,755,0.022400000000000003,0.0279,NA,NA,NA,NA,NA,NA
2023-03-14,NA,NA,NA,NA,29182,25296.14285714286,25527746,693,0.023700000000000002,0.028300000000000002,NA,NA,NA,NA,NA,NA
2023-03-15,NA,NA,NA,NA,23953,25922.285714285714,25551699,613,0.0256,0.0276,NA,NA,NA,NA,NA,NA
2023-03-16,NA,NA,NA,NA,18703,26059,25570402,650,0.0348,0.0287,NA,NA,NA,NA,NA,NA
2023-03-17,NA,NA,NA,NA,21893,26224.14285714286,25592295,967,0.044199999999999996,0.030899999999999997,NA,NA,NA,NA,NA,NA
2023-03-18,NA,NA,NA,NA,28677,26172.428571428572,25620972,922,0.0322,0.0308,NA,NA,NA,NA,NA,NA
2023-03-19,NA,NA,NA,NA,27648,26247.85714285714,25648620,916,0.0331,0.030899999999999997,NA,NA,NA,NA,NA,NA
2023-03-20,NA,NA,NA,NA,36512,26652.571428571428,25685132,992,0.027200000000000002,0.0315,NA,NA,NA,NA,NA,NA
2023-03-21,NA,NA,NA,NA,29529,26702.14285714286,25714661,663,0.0225,0.0313,NA,NA,NA,NA,NA,NA
2023-03-22,NA,NA,NA,NA,24665,26803.85714285714,25739326,633,0.025699999999999997,0.031400000000000004,NA,NA,NA,NA,NA,NA
2023-03-23,NA,NA,NA,NA,17967,26698.714285714286,25757293,708,0.0394,0.032,NA,NA,NA,NA,NA,NA
2023-03-24,NA,NA,NA,NA,17066,26009.14285714286,25774359,643,0.0377,0.0311,NA,NA,NA,NA,NA,NA
2023-03-25,NA,NA,NA,NA,30483,26267.14285714286,25804842,955,0.0313,0.031,NA,NA,NA,NA,NA,NA
2023-03-26,NA,NA,NA,NA,32527,26964.14285714286,25837369,864,0.026600000000000002,0.03,NA,NA,NA,NA,NA,NA
2023-03-27,NA,NA,NA,NA,32397,26376.285714285714,25869766,980,0.0302,0.0305,NA,NA,NA,NA,NA,NA
2023-03-28,NA,NA,NA,NA,31866,26710.14285714286,25901632,989,0.031,0.0317,NA,NA,NA,NA,NA,NA
2023-03-29,NA,NA,NA,NA,21786,26298.85714285714,25923418,675,0.031,0.0325,NA,NA,NA,NA,NA,NA
2023-03-30,NA,NA,NA,NA,23103,27032.571428571428,25946521,1082,0.046799999999999994,0.0335,NA,NA,NA,NA,NA,NA
2023-03-31,NA,NA,NA,NA,22288,27778.571428571428,25968809,847,0.038,0.0336,NA,NA,NA,NA,NA,NA
2023-04-01,NA,NA,NA,NA,27673,27377.14285714286,25996482,1177,0.0425,0.0352,NA,NA,NA,NA,NA,NA
2023-04-02,NA,NA,NA,NA,28516,26804.14285714286,26024998,1143,0.0401,0.0371,NA,NA,NA,NA,NA,NA
2023-04-03,NA,NA,NA,NA,32983,26887.85714285714,26057981,1132,0.034300000000000004,0.0377,NA,NA,NA,NA,NA,NA
2023-04-04,NA,NA,NA,NA,29754,26586.14285714286,26087735,1076,0.0362,0.0384,NA,NA,NA,NA,NA,NA
2023-04-05,NA,NA,NA,NA,26814,27304.428571428572,26114549,1008,0.037599999999999995,0.0394,NA,NA,NA,NA,NA,NA
2023-04-06,NA,NA,NA,NA,19886,26844.85714285714,26134435,916,0.0461,0.0393,NA,NA,NA,NA,NA,NA
2023-04-07,NA,NA,NA,NA,25270,27270.85714285714,26159705,1262,0.0499,0.040999999999999995,NA,NA,NA,NA,NA,NA
2023-04-08,NA,NA,NA,NA,27944,27309.571428571428,26187649,1405,0.050300000000000004,0.0421,NA,NA,NA,NA,NA,NA
2023-04-09,NA,NA,NA,NA,35379,28290,26223028,1836,0.0519,0.0438,NA,NA,NA,NA,NA,NA
2023-04-10,NA,NA,NA,NA,36612,28808.428571428572,26259640,1700,0.0464,0.0455,NA,NA,NA,NA,NA,NA
2023-04-11,NA,NA,NA,NA,30266,28881.571428571428,26289906,1275,0.0421,0.0463,NA,NA,NA,NA,NA,NA
2023-04-12,NA,NA,NA,NA,23527,28412,26313433,1581,0.0672,0.0506,NA,NA,NA,NA,NA,NA
2023-04-13,NA,NA,NA,NA,24549,29078.14285714286,26337982,1452,0.0591,0.0524,NA,NA,NA,NA,NA,NA
2023-04-14,NA,NA,NA,NA,27281,29365.428571428572,26365263,2054,0.0753,0.056100000000000004,NA,NA,NA,NA,NA,NA
2023-04-15,NA,NA,NA,NA,31660,29896.285714285714,26396923,1700,0.0537,0.0565,NA,NA,NA,NA,NA,NA
2023-04-16,NA,NA,NA,NA,31974,29409.85714285714,26428897,2145,0.06709999999999999,0.0587,NA,NA,NA,NA,NA,NA
2023-04-17,NA,NA,NA,NA,37594,29550.14285714286,26466491,2510,0.0668,0.0616,NA,NA,NA,NA,NA,NA
2023-04-18,NA,NA,NA,NA,28570,29307.85714285714,26495061,2034,0.0712,0.0658,NA,NA,NA,NA,NA,NA
